timestamp,user,endpoint,response_time,status_code,response_body
2025-03-06 14:26:22,LoadTestUser,,39.653778076171875,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 13.634553ms ^^ SendMetrics took: 1.835134ms
2025-03-06 14:26:22,LoadTestUser,,36.16619110107422,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.046473ms ^^ SendMetrics took: 1.896516ms
2025-03-06 14:26:23,LoadTestUser,,48.43902587890625,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.720341ms ^^ SendMetrics took: 1.83682ms
2025-03-06 14:26:23,LoadTestUser,,36.21792793273926,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.547951ms ^^ SendMetrics took: 2.246615ms
2025-03-06 14:26:24,LoadTestUser,,39.67404365539551,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.402245ms ^^ SendMetrics took: 2.061446ms
2025-03-06 14:26:24,LoadTestUser,,37.554025650024414,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 11.352434ms ^^ SendMetrics took: 1.841157ms
2025-03-06 14:26:25,LoadTestUser,,35.95709800720215,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.301588ms ^^ SendMetrics took: 1.711602ms
2025-03-06 14:26:25,LoadTestUser,,39.2608642578125,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 12.17533ms ^^ SendMetrics took: 1.922924ms
2025-03-06 14:26:26,LoadTestUser,,35.299062728881836,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.995993ms ^^ SendMetrics took: 1.869337ms
2025-03-06 14:26:26,LoadTestUser,,38.7420654296875,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.944082ms ^^ SendMetrics took: 2.195743ms
2025-03-06 14:26:27,LoadTestUser,,36.53597831726074,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.95214ms ^^ SendMetrics took: 1.733073ms
2025-03-06 14:26:27,LoadTestUser,,39.46328163146973,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 13.549847ms ^^ SendMetrics took: 1.813516ms
2025-03-06 14:26:28,LoadTestUser,,38.99717330932617,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 11.561719ms ^^ SendMetrics took: 2.0038ms
2025-03-06 14:26:28,LoadTestUser,,37.281036376953125,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.181827ms ^^ SendMetrics took: 1.853381ms
2025-03-06 14:26:29,LoadTestUser,,37.50491142272949,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.139614ms ^^ SendMetrics took: 1.920935ms
2025-03-06 14:26:29,LoadTestUser,,36.71574592590332,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.495301ms ^^ SendMetrics took: 2.083862ms
2025-03-06 14:26:30,LoadTestUser,,35.868167877197266,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.828463ms ^^ SendMetrics took: 1.842575ms
2025-03-06 14:26:30,LoadTestUser,,41.17393493652344,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 15.113625ms ^^ SendMetrics took: 2.000636ms
2025-03-06 14:26:31,LoadTestUser,,35.58707237243652,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.846976ms ^^ SendMetrics took: 2.033909ms
2025-03-06 14:26:31,LoadTestUser,,37.37521171569824,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.275369ms ^^ SendMetrics took: 2.067738ms
2025-03-06 14:26:32,LoadTestUser,,37.13488578796387,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.288939ms ^^ SendMetrics took: 1.889939ms
2025-03-06 14:26:32,LoadTestUser,,36.38410568237305,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.701807ms ^^ SendMetrics took: 1.985849ms
2025-03-06 14:26:33,LoadTestUser,,36.49783134460449,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.552274ms ^^ SendMetrics took: 1.924473ms
2025-03-06 14:26:33,LoadTestUser,,36.04316711425781,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.960487ms ^^ SendMetrics took: 2.036218ms
2025-03-06 14:26:34,LoadTestUser,,37.9946231842041,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.905735ms ^^ SendMetrics took: 1.997979ms
2025-03-06 14:26:34,LoadTestUser,,35.62116622924805,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.144345ms ^^ SendMetrics took: 2.231936ms
2025-03-06 14:26:35,LoadTestUser,,39.47114944458008,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 13.646475ms ^^ SendMetrics took: 2.320504ms
2025-03-06 14:26:35,LoadTestUser,,35.60614585876465,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.187328ms ^^ SendMetrics took: 2.036397ms
2025-03-06 14:26:36,LoadTestUser,,36.15903854370117,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.811385ms ^^ SendMetrics took: 2.031444ms
2025-03-06 14:26:36,LoadTestUser,,37.68301010131836,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.618661ms ^^ SendMetrics took: 2.095741ms
2025-03-06 14:26:37,LoadTestUser,,39.75510597229004,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 11.614445ms ^^ SendMetrics took: 1.93566ms
2025-03-06 14:26:37,LoadTestUser,,37.312984466552734,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.735799ms ^^ SendMetrics took: 1.830501ms
2025-03-06 14:26:38,LoadTestUser,,37.18400001525879,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.861976ms ^^ SendMetrics took: 1.931358ms
2025-03-06 14:26:38,LoadTestUser,,36.23080253601074,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.31961ms ^^ SendMetrics took: 1.799519ms
2025-03-06 14:26:39,LoadTestUser,,37.377119064331055,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 11.099371ms ^^ SendMetrics took: 1.868071ms
2025-03-06 14:26:39,LoadTestUser,,37.84322738647461,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.377393ms ^^ SendMetrics took: 2.021983ms
2025-03-06 14:26:40,LoadTestUser,,35.57181358337402,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.798695ms ^^ SendMetrics took: 1.884669ms
2025-03-06 14:26:40,LoadTestUser,,115.0510311126709,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 88.508745ms ^^ SendMetrics took: 2.053429ms
2025-03-06 14:26:41,LoadTestUser,,38.22493553161621,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.934844ms ^^ SendMetrics took: 2.16818ms
2025-03-06 14:26:41,LoadTestUser,,43.58482360839844,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 15.952962ms ^^ SendMetrics took: 2.331873ms
2025-03-06 14:26:42,LoadTestUser,,36.1330509185791,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.877644ms ^^ SendMetrics took: 1.677691ms
2025-03-06 14:26:42,LoadTestUser,,36.46206855773926,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.618933ms ^^ SendMetrics took: 1.894362ms
2025-03-06 14:26:43,LoadTestUser,,35.34388542175293,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.235385ms ^^ SendMetrics took: 1.868785ms
2025-03-06 14:26:43,LoadTestUser,,36.0260009765625,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.529433ms ^^ SendMetrics took: 1.772036ms
2025-03-06 14:26:44,LoadTestUser,,37.06812858581543,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.647447ms ^^ SendMetrics took: 1.891255ms
2025-03-06 14:26:44,LoadTestUser,,37.30583190917969,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.57077ms ^^ SendMetrics took: 1.972875ms
2025-03-06 14:26:45,LoadTestUser,,37.764787673950195,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.611444ms ^^ SendMetrics took: 1.968614ms
2025-03-06 14:26:45,LoadTestUser,,36.37409210205078,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.214647ms ^^ SendMetrics took: 1.767897ms
2025-03-06 14:26:46,LoadTestUser,,36.07487678527832,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 9.886182ms ^^ SendMetrics took: 1.759978ms
2025-03-06 14:26:46,LoadTestUser,,119.83704566955566,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 87.497685ms ^^ SendMetrics took: 7.494184ms
2025-03-06 14:26:47,LoadTestUser,,38.229942321777344,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 12.24517ms ^^ SendMetrics took: 1.708912ms
2025-03-06 14:26:47,LoadTestUser,,37.22715377807617,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.164229ms ^^ SendMetrics took: 2.057708ms
2025-03-06 14:26:48,LoadTestUser,,37.447214126586914,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 11.190465ms ^^ SendMetrics took: 2.038938ms
2025-03-06 14:26:48,LoadTestUser,,36.26418113708496,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.17126ms ^^ SendMetrics took: 1.867252ms
2025-03-06 14:26:49,LoadTestUser,,36.01789474487305,200,resp: Found 669 primes under 5000 ^^   ^^ func call took: 10.614633ms ^^ SendMetrics took: 2.829137ms
