timestamp,node,endpoint,response_time,status_code,response_body
2025-01-23 16:16:54,GCP f,,154.77609634399414,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 44.938131ms ^^ 
2025-01-23 16:16:54,Raspi,/sieve,9.905815124511719,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:16:54,GCP f,,166.04113578796387,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 131.707264ms ^^ 
2025-01-23 16:16:55,Raspi,/sieve,8.584976196289062,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:16:55,GCP f,,148.3931541442871,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 42.400099ms ^^ 
2025-01-23 16:16:55,Raspi,/sieve,9.87386703491211,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:16:55,GCP f,,167.5398349761963,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 131.631566ms ^^ 
2025-01-23 16:16:56,Raspi,/sieve,9.25898551940918,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:16:56,GCP f,,153.52606773376465,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 45.41818ms ^^ 
2025-01-23 16:16:56,Raspi,/sieve,8.857965469360352,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:16:56,GCP f,,167.6337718963623,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 132.639618ms ^^ 
2025-01-23 16:16:57,Raspi,/sieve,11.25788688659668,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:16:57,GCP f,,147.85099029541016,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 45.570767ms ^^ 
2025-01-23 16:16:57,Raspi,/sieve,9.256839752197266,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:16:57,GCP f,,248.14677238464355,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 136.007714ms ^^ 
2025-01-23 16:16:58,Raspi,/sieve,9.115934371948242,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:16:58,GCP f,,166.0609245300293,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 130.756054ms ^^ 
2025-01-23 16:16:58,Raspi,/sieve,9.622812271118164,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:16:58,GCP f,,165.98796844482422,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 131.696665ms ^^ 
2025-01-23 16:16:59,Raspi,/sieve,7.685661315917969,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:16:59,GCP f,,155.8389663696289,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 46.518068ms ^^ 
2025-01-23 16:16:59,Raspi,/sieve,9.07588005065918,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:16:59,GCP f,,169.3110466003418,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 133.600244ms ^^ 
2025-01-23 16:17:00,Raspi,/sieve,9.261131286621094,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:00,GCP f,,149.28579330444336,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 44.753898ms ^^ 
2025-01-23 16:17:00,Raspi,/sieve,7.603168487548828,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:00,GCP f,,157.52792358398438,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 120.956626ms ^^ 
2025-01-23 16:17:01,Raspi,/sieve,11.595964431762695,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:01,GCP f,,173.99883270263672,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 139.756899ms ^^ 
2025-01-23 16:17:01,Raspi,/sieve,9.691953659057617,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:01,GCP f,,150.7883071899414,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 45.149394ms ^^ 
2025-01-23 16:17:02,Raspi,/sieve,7.663249969482422,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:02,GCP f,,167.43707656860352,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 132.790447ms ^^ 
2025-01-23 16:17:02,Raspi,/sieve,5.103111267089844,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:02,GCP f,,152.26411819458008,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 118.060829ms ^^ 
2025-01-23 16:17:03,Raspi,/sieve,5.645036697387695,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:03,GCP f,,165.1020050048828,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 130.878381ms ^^ 
2025-01-23 16:17:03,Raspi,/sieve,6.035089492797852,200,Found 669 primes under 5000 ^^ 
